Nome,total (1000 pessoas),Nível de ocupação das pessoas de 14 anos de idade ou mais (%),Taxa de desocupação das pessoas de 14 anos de idade ou mais (%),"Proporção de pessoas com rendimento domiciliar per capita abaixo de US$ 6,85 PPC 2017 (%)",Proporção de pessoas vivendo em domicílios com esgotamento por rede coletora ou pluvial (%),Proporção de pessoas vivendo em domicílios com máquina de lavar roupa (%),Proporção de pessoas vivendo em domicílios com acesso à Internet (%),"Proporção de pessoas de 18 a 29 anos de idade com no mínimo 12 anos de
estudo (%)",Ano
Litoral Oriental e Vale do Rio Jaguaribe,915.4579513440892,40.61258184788947,8.011085995468035,55.89925923809545,...,...,...,65.838294489399,2021
Natal,896.7080012476783,49.55202839795704,17.514747210695894,31.588808571669126,...,...,...,73.21406144098886,2021
Entorno metropolitano de Natal,672.10600113115,52.03629867955307,14.255043887831173,48.911916725220884,...,...,...,65.20852332200616,2021
Agreste do Rio Grande do Norte,527.0083597413205,39.94915415082663,11.995358434341089,65.94165670676236,...,...,...,52.92483942709091,2021
Oeste do Rio Grande do Norte,906.4508059346678,38.36875567471465,20.021758251361213,60.081644594514806,...,...,...,63.46871827339061,2021
Central do Rio Grande do Norte,558.6298409905801,46.10350255917316,10.144288307596549,55.406825442942555,...,...,...,62.020190170789675,2021
João Pessoa,825.7960016997507,46.803479373189745,20.401106132679587,41.31383188402143,...,...,...,70.34907981098124,2021
Zona da Mata da Paraíba,514.2790012335598,44.295300509610996,14.653304693993734,56.653864908920966,...,...,...,70.50826535446156,2021
Agreste da Paraíba,593.8050365352108,34.166903108709015,21.08725619431204,68.39332035738471,...,...,...,49.91411589007851,2021
Borborema e Agreste Central da Paraíba,1195.0342752241538,40.503266541415414,14.620181318433124,55.500370562175156,...,...,...,58.66244261135297,2021
Sertão da Paraíba,909.3106932530113,41.19558578435498,10.933386610049896,62.37326128467187,...,...,...,54.695619861049366,2021
Recife,1661.017002762137,49.631821159764606,20.126277756993726,44.756727200218414,...,...,...,74.43338769499128,2021
Entorno metropolitano de Recife,2386.075003632762,43.82264745903762,22.031440201398024,53.47615767111773,...,...,...,80.31164723760939,2021
Sertão de Pernambuco,1665.8959159942526,43.64364084949593,13.11164754466584,62.530900062816556,...,...,...,59.39557601431959,2021
Mata de Pernambuco,1469.1922948914814,40.88996283266926,19.81693203241355,64.99761257463052,...,...,...,64.16337418435305,2021
Agreste de Pernambuco,2434.1768034755537,38.408448234364485,23.34030111354875,71.02427432501769,...,...,...,53.2999836154183,2021
Maceió,1031.7210021798933,50.527873940039534,17.035420380324965,44.05651474711623,...,...,...,67.5079901249894,2021
Entorno metropolitano de Maceió,247.24900038732935,41.99426180593058,23.296591913999166,62.76553522047432,...,...,...,51.77792718271296,2021
Litoral Norte e Mata de Alagoas,485.01873854223896,37.28709638146974,20.314862313620033,73.36194576858661,...,...,...,58.42918390253426,2021
Litoral Sul e Agreste de Alagoas,634.2781710219691,37.58405463089571,21.984498117959056,69.39228675582727,...,...,...,52.781195994868014,2021
Sertão de Alagoas,959.7630954853826,36.16003031381067,16.399363549176098,64.57958532748708,...,...,...,58.80521497956994,2021
Aracaju,672.6140010249197,49.20228983923859,20.67659028952503,43.000840225467066,...,...,...,76.50375917100885,2021
Entorno metropolitano de Aracaju,311.2620004415993,49.650789977718986,21.312500191869933,58.01880315446766,...,...,...,67.13264806844663,2021
Litoral Sul de Sergipe,464.0461976699394,45.61222162710243,23.887962415211,66.91470015664453,...,...,...,52.796743288760574,2021
Litoral Norte de Sergipe,461.97938604123937,48.85019751205581,14.974560721239005,56.18413763186813,...,...,...,48.76968168359565,2021
Agreste e Sertão de Sergipe,428.43141886543003,40.091981569898024,22.53329170495745,61.04416655013993,...,...,...,44.831908421153706,2021
Salvador,2900.3190038505268,47.31013612402768,20.54848871122995,40.2886667627452,...,...,...,79.61083725114173,2021
Entorno metropolitano de Salvador,1082.6830017265984,45.37973323602535,33.091494494108225,52.21018700911086,...,...,...,59.50306538536279,2021
Litoral Sul da Bahia,2105.331415248753,48.39883328920556,19.868024103290114,56.04684458148834,...,...,...,53.45082330739731,2021
Litoral Norte e Recôncavo da Bahia,1192.4381844797751,40.45147733316537,21.941077227889778,67.1129404033818,...,...,...,56.77325710474578,2021
Centro-Norte da Bahia,2462.67011162815,41.047786456184866,23.54014772059051,57.86361062812818,...,...,...,56.30029335542623,2021
Oeste da Bahia,586.3297442450895,45.55424666205971,17.20550451047384,50.868179080830906,...,...,...,66.99871827491592,2021
Vale do Rio São Francisco,1915.6290659050226,38.4861471275019,17.663600478021763,67.03407961767594,...,...,...,51.71035270596104,2021
Centro-Sul da Bahia,2720.2354990093327,41.689048080527876,17.81175310883046,59.887627747306965,...,...,...,55.995366289466055,2021
Belo Horizonte,2529.948004422432,61.99782306883628,11.417487124272183,20.271140446246132,...,...,...,79.45426054109312,2021
Entorno metropolitano de Belo Horizonte,2899.9780057778585,56.94409708314114,16.875306517411556,29.510689325780554,...,...,...,72.12314997016964,2021
Colar metropolitano de Belo Horizonte,586.3779456286793,58.68303606172256,9.864643713483991,21.515241829696944,...,...,...,73.9861004392521,2021
Integrada de Brasília em Minas Gerais,110.65000051933968,56.8491244735948,10.239407715626786,31.020365038914477,...,...,...,75.45789804145178,2021
Sul de Minas Gerais,2701.059632701838,57.52294691520128,9.083583788461523,29.672904793820152,...,...,...,65.67179432276566,2021
Triângulo Mineiro,2720.18264790647,59.176021301670716,8.848340356316479,22.720676998841274,...,...,...,65.97680804463643,2021
Mata de Minas Gerais,2397.7304508409966,50.10073038481492,11.920223100557303,36.317510902488394,...,...,...,64.68205445170453,2021
Norte de Minas Gerais,2652.087112253478,45.56943987595764,17.158532117288686,52.762430009996706,...,...,...,65.95044069459507,2021
Vale do Rio Doce de Minas Gerais,2298.4980433920055,51.17763011447704,12.321003270948141,35.292201760881746,...,...,...,66.76913492523423,2021
Central de Minas Gerais,2504.618197986004,57.29873955692936,10.202175227878183,26.99054293301927,...,...,...,63.34994211643943,2021
Vitória,378.8530008992098,58.77014881934245,10.799019367403956,17.96412214393596,...,...,...,84.24243516644931,2021
Entorno metropolitano de Vitória,1654.214003632407,57.163227255982626,15.536558973498071,34.395241640604766,...,...,...,71.63729086986157,2021
Sul do Espírito Santo,914.0760725581436,56.0831920592294,10.871410575209136,35.13789195336053,...,...,...,65.3191767985332,2021
Litoral Norte do Espírito Santo,756.1068696947294,54.12997814618526,12.7993245762611,39.861660124166704,...,...,...,70.7569998742976,2021
Noroeste do Espírito Santo,401.3970618302599,58.48818475711622,6.175486517131858,34.793308857790834,...,...,...,65.2069118216426,2021
Rio de Janeiro,6775.56100826825,50.89080246246905,15.81775599056137,22.16018261502842,...,...,...,85.3933555008482,2021
Arco metropolitano de Duque de Caxias no Rio de Janeiro,1404.9697467216072,49.51407050677292,20.290519984625586,40.42361804407684,...,...,...,66.4761507130002,2021
Arco metropolitano de Nova Iguaçu no Rio de Janeiro,2716.8250413066903,42.10576324914206,24.764772438228913,42.84643495838141,...,...,...,71.33613927435078,2021
Arco metropolitano de Niterói/São Gonçalo no Rio de Janeiro,1865.9862245231247,47.17398550273541,18.814033199808517,26.48344762881458,...,...,...,78.98717684848789,2021
Lagos do Rio de Janeiro,963.6908498386287,52.779807555868274,13.906241458519,30.78968016493622,...,...,...,74.75092990942383,2021
Serrana do Rio de Janeiro,891.799600560655,51.1937204620633,14.775174538323721,30.291432051070416,...,...,...,63.125638898244965,2021
Norte Rio de Janeiro,1481.1000136244913,45.20875957449208,20.28053000758753,35.24723943095447,...,...,...,69.85169348003699,2021
Vale do Rio Paraíba e Costa Verde do Rio de Janeiro,1362.8685451217568,45.87492492033398,16.599360936111676,37.09360348843736,...,...,...,77.80565220626957,2021
São Paulo,12395.31101952612,56.539623064431574,15.779702136724138,22.790127350975418,...,...,...,86.12291123997697,2021
Entorno metropolitano Oriental de São Paulo,6286.794143556743,54.98149730963178,15.538724868663445,25.72666739453373,...,...,...,83.2730321034637,2021
Entorno metropolitano Ocidental de São Paulo,3365.337871590619,57.62574198639925,16.942263199576832,25.260776071892664,...,...,...,81.76600210223954,2021
Campinas,3089.4407024906595,59.261325481229846,12.473066664898116,17.262467421589022,...,...,...,84.53197864553914,2021
Baixada Santista,2122.3634804510234,50.32487840446455,12.076981322255678,24.759678650976586,...,...,...,79.18955365791643,2021
Noroeste de São Paulo,4329.513537483346,56.749389107375976,11.993906425300102,23.038234155000435,...,...,...,73.7606997516749,2021
Central de São Paulo,3582.3070612118468,54.34018162217109,11.549317817668442,17.053906534287254,...,...,...,77.33100224623686,2021
Sudoeste de São Paulo,3801.280414334513,57.021648381457375,12.154876157926502,27.11138474397482,...,...,...,77.93382139201921,2021
Sudeste de São Paulo,4108.31309710595,55.06561751498766,11.713448403525247,27.483850483116463,...,...,...,78.31756632393815,2021
Vale do Rio Paraíba e Litoral Norte de São Paulo,3561.9137538002683,52.1463781201576,18.560003008519843,26.135321820644418,...,...,...,87.29583673388677,2021
Curitiba,1963.7260034595622,59.072583159734194,11.298416060621241,14.020660242891097,...,...,...,86.60117590398033,2021
Entorno metropolitano de Curitiba,1712.2650043213855,59.18556588082463,11.048935289225925,23.11746105971129,...,...,...,69.2821726498195,2021
Litoral e Entorno metropolitano de Curitiba,349.2180917042897,56.333569353633656,11.25032085378394,26.625002739652732,...,...,...,69.524270092787,2021
Oeste do Paraná,1321.4213948997578,59.05803328749587,8.20095912215334,20.37187430711134,...,...,...,70.85197729426496,2021
Centro e Sul Ocidental do Paraná,1186.3264157392562,61.654324506267606,5.857734875030743,26.60344828622407,...,...,...,66.00601958154992,2021
Centro e Sul Oriental do Paraná,1251.908521720828,58.205662211412175,8.503231440474925,30.235971688607602,...,...,...,62.66700630515195,2021
Norte Central e Norte Pioneiro do Paraná,1939.4048300868303,56.01379220846161,7.810617125798695,29.035440962561257,...,...,...,73.67093754992928,2021
Noroeste do Paraná,1859.8187622412759,58.38727448764982,7.552444716602299,22.778648515267413,...,...,...,67.88956488879421,2021
Florianópolis,516.5240007882602,61.20682906071354,4.724855420384708,7.218589139227942,...,...,...,80.38548164083068,2021
Entorno metropolitano de Florianópolis,562.44400121588,60.24883969463008,8.393969084774989,18.817228357631155,...,...,...,67.52520651983079,2021
Colar metropolitano de Florianópolis,199.61505553511984,67.98038064846789,9.275602866110793,12.05602489376156,...,...,...,56.261372663141394,2021
Oeste de Santa Catarina,1027.373420428171,63.550070790065625,1.8596812486233096,12.531653475539638,...,...,...,77.51724156697601,2021
Litoral Norte e Planalto Norte de Santa Catarina,1446.8821472741029,63.07745245954567,5.554009706712786,15.93765897441203,...,...,...,76.34125895592798,2021
Litoral Sul e Serrana Catarinense,1754.26376274276,58.32309040392715,4.69140970197243,18.687687695528265,...,...,...,76.4973255329139,2021
Vale do Itajaí,1819.4756271137962,62.89210024643184,5.676454708330704,12.688625231815289,...,...,...,67.00449770688316,2021
Porto Alegre,1492.5300021787607,56.600544797012134,10.149907346220658,16.600435656675725,...,...,...,82.67495242107296,2021
Entorno metropolitano de Porto Alegre,2829.381005746739,56.003999168326814,13.015079449647855,17.94360237200161,...,...,...,70.5401126032097,2021
Oeste do Rio Grande do Sul,949.6616322613612,57.91651614435978,6.8508118223551655,21.200754201485683,...,...,...,67.45605318896297,2021
Noroeste do Rio Grande do Sul,1080.7269451201028,62.20800531821579,4.947686265965437,18.79045950007112,...,...,...,69.66113381127404,2021
Planalto e Litoral Norte do Rio Grande do Sul,1949.8960795837502,63.53130162260337,6.705479250172315,13.890712165377076,...,...,...,69.63958823361313,2021
Depressão Central do Rio Grande do Sul,1347.5865089612937,57.13619507389157,6.866197685003936,19.963123703851764,...,...,...,65.99125936230796,2021
Campanha e Litoral de Lagunar do Rio Grande do Sul,1798.3348475351315,55.97514000909667,8.367580596314903,25.668445030682907,...,...,...,61.17293504350427,2021
Campo Grande,916.027001959731,58.37775622225925,11.639106524238306,26.96716633132708,...,...,...,73.77104082342379,2021
Pantanal de Mato Grosso do Sul,348.47627834112984,55.99374669630391,10.07330354543617,39.51354919042082,...,...,...,58.12364420865731,2021
Sul de Mato Grosso do Sul,957.8563554165592,61.179802542126424,7.433179209414537,29.492961204238654,...,...,...,67.10446803721668,2021
Nordeste de Mato Grosso do Sul,545.7433721723886,61.53236753901261,8.850117524611813,28.748272128474035,...,...,...,57.43310608631869,2021
Cuiabá,622.4900012964282,56.6847775428959,13.633307107632904,26.141020761046494,...,...,...,70.80574045767729,2021
Entorno metropolitano de Cuiabá,323.2320005698591,58.99147991563317,11.15591490412578,36.597295712614006,...,...,...,71.23087703746738,2021
Colar metropolitano de Cuiabá,135.80265264982992,56.89331839282191,8.080717917158099,21.69692678959382,...,...,...,58.641701885471484,2021
Sudoeste do Mato Grosso,587.4272970688096,57.60183989946238,10.503215291794278,33.19614290563307,...,...,...,66.41959174796548,2021
Leste do Mato Grosso,811.8384463241083,59.221249114576636,9.923975382801817,28.49050009892991,...,...,...,65.86477982369519,2021
Norte do Mato Grosso,1031.347611503354,67.59117580424918,5.7030170549832935,26.117007132435337,...,...,...,58.123107863362115,2021
Goiânia,1555.732003298399,59.07556406867149,9.538202027174192,22.17334392047443,...,...,...,85.18101240971755,2021
Entorno metropolitano de Goiânia,1132.3970039007565,56.02295890795294,12.941039129345308,37.88730426159685,...,...,...,66.90752912174446,2021
Integrada de Brasília em Goiás,1329.6320043228388,52.10551364924241,19.449942908323315,42.45099253528672,...,...,...,72.59124428138986,2021
Norte de Goiás,528.4179710350679,53.30794503223104,11.855989423929683,40.987207568992304,...,...,...,62.40512989178515,2021
Sul de Goiás,1421.330687944947,59.1962044302289,6.740485079580615,23.87790314640882,...,...,...,73.28924902460551,2021
Centro-Oeste de Goiás,1241.3273487874694,54.8806223690113,11.611963283585073,29.816042711044595,...,...,...,75.740376704165,2021
Distrito Federal,3091.667006027399,57.17861831968044,14.603361877065483,20.989321223927288,...,...,...,80.6113150761076,2021
Brasil,211096.4530049251,50.95696930981407,13.7548026219413,30.961179250493927,...,...,...,70.91132468461689,2020
Porto-Velho,538.6970002110997,51.758455621210004,16.969088982086266,29.723584948791963,...,...,...,64.31093915416359,2020
Vilhena,399.6920733330105,56.8059672752908,5.1469309880880525,30.85812920375562,...,...,...,60.9765281033845,2020
Ariquemes/Ji-Paraná,847.431926701861,60.413813280177386,8.01537592223166,26.948324151927324,...,...,...,63.07438546787763,2020
Rio Branco,413.41800000775925,47.06253873502217,15.612859591549963,39.903653216967726,...,...,...,74.51098774509691,2020
Acre exceto Rio Branco,464.2700000092599,37.78465906872661,15.813923680351726,55.98490955463742,...,...,...,63.88905158646325,2020
Manaus,2219.5800000398594,51.165090531070746,19.345357132400736,37.87452768845294,...,...,...,78.46635752262748,2020
Entorno metropolitano de Manaus,370.2290000067091,54.510776278868924,10.130681196448409,64.04959257486088,...,...,...,68.67414307784068,2020
Vale do Rio Madeira/Nhamunda,578.2024188254918,47.79712393874951,10.366258812511632,73.71931951640943,...,...,...,64.15810360138158,2020
Vale do Rio Juruá e Rio Negro,524.6859206964199,43.734143755480225,3.0800410808271432,64.17304694458106,...,...,...,51.60922699255544,2020
Vale do Rio Purus,350.96666049819993,56.23268897160084,7.608637161163304,69.69853805855574,...,...,...,50.379782970742696,2020
Boa Vista,400.6190000066588,51.4481122144781,17.279566981510623,44.48644014587859,...,...,...,75.65791868784983,2020
Roraima exceto Boa Vista,162.0010000028502,45.320889794000614,14.39444458216433,58.35216445338215,...,...,...,60.46948162346792,2020
Belem,1499.6410000221515,50.31972370671755,12.612248360758356,33.06681227767434,...,...,...,74.08071069163134,2020
Entorno metropolitano de Belém,826.2860000211214,51.66532761949176,15.788430164887156,37.03306688551527,...,...,...,68.90139327279356,2020
Foz do Rio Amazonas,3046.245117577162,48.36367904393629,8.213803271183158,59.109053177424116,...,...,...,50.524302577945896,2020
Sudeste Paraense,1821.378375094505,53.85765808501448,11.351797721176276,41.28191244412247,...,...,...,59.80888855306707,2020
Baixo do Rio Amazonas,1455.131507517405,47.944224218736046,7.529791856706265,44.67873260394053,...,...,...,58.118000369067325,2020
Macapá,512.9020000097399,48.45492154596757,16.21543860371521,44.01465222411169,...,...,...,73.29870241394728,2020
Santana,123.09600000711998,44.366924470653984,21.73412710796198,53.58079288066626,...,...,...,66.28515153401574,2020
Amapa exceto Macapá e Santana,217.41400023169953,43.791504904309505,15.260660024777478,58.42030199747494,...,...,...,66.3298193454461,2020
Palmas,306.2960000219005,55.79563530227342,10.187296641632448,29.284944833568055,...,...,...,76.52353658841746,2020
Norte do Tocantins,635.3952495272989,45.51344949101127,12.674711230905189,43.64259170507577,...,...,...,59.02879592834911,2020
Centro-Sul do Tocantins,635.2207504924121,49.32510139015049,10.295480963235935,37.019152225873405,...,...,...,72.20229400692621,2020
São Luís,1108.4270000155475,51.178732910958814,13.371839278912452,41.3765650079784,...,...,...,82.17992645251172,2020
Entorno metropolitano de São Luís,356.95100000647005,41.190530045782154,31.22262544313377,53.598763217436556,...,...,...,77.23337139560542,2020
Entorno metropolitano de Teresina no Maranhão,170.0990000036403,45.45451184394609,12.003430172194854,39.24589941240193,...,...,...,67.2608319825371,2020
Centro-Oeste Maranhense,1218.1318550320077,42.04693053827123,9.120819071997733,58.71706279769934,...,...,...,55.650635783324624,2020
Leste Maranhense,1521.850558307983,32.158514806656335,17.69779767599983,66.24604281952342,...,...,...,62.71713156597612,2020
Centro-Sul Maranhense,1360.5343221514852,42.98262209550001,17.898929724134778,49.89531542081933,...,...,...,63.23511467666348,2020
Litoral e Baixada Maranhense,1343.7942646169845,29.527192382409595,12.845386509912222,69.92710612987662,...,...,...,55.194774923499935,2020
Teresina,868.0750000133567,47.67732099826484,18.83076190156712,34.811237740307035,...,...,...,81.96413461804194,2020
Entorno metropolitano de Teresina no Piauí,190.1120000026101,31.107685166831896,27.441419877099293,59.21312385217883,...,...,...,64.6186532201165,2020
Centro-Leste do Piauí,777.1774402066264,45.054273286190714,9.831719857280069,47.71958885406014,...,...,...,58.80830039762411,2020
Baixo Parnaíba do Piauí,912.3650970126301,42.32116384386456,11.434402020141045,52.146171092070816,...,...,...,57.13332375637344,2020
Alto Parnaíba e Chapadas Sul do Piauí,532.9674628176003,41.93690299117607,14.173514654374248,50.40207405456254,...,...,...,59.241309787134604,2020
Fortaleza,2678.0520000455085,53.277993579489184,13.997342630938894,29.350633283541086,...,...,...,76.769918052367,2020
Entorno metropolitano de Fortaleza,1320.0140000260199,46.32810330242672,18.305871571401905,45.78100206190457,...,...,...,68.58984556315028,2020
Sul do Ceará,1517.1814250610319,39.566979171247,12.814643811366336,54.25829960270121,...,...,...,67.75588770708835,2020
Sertões do Ceará,946.6767614925778,34.943894441838616,8.751912203179053,63.845024214831426,...,...,...,58.22983323044629,2020
Litoral Ocidental e Norte do Ceará,1780.2677313428737,39.757735797933876,8.79956523882756,58.03436451356865,...,...,...,68.9587679314022,2020
Litoral Oriental e Vale do Rio Jaguaribe,942.1800821926598,40.037628344964034,14.730367784358164,54.46059179934962,...,...,...,58.91309856372042,2020
Natal,890.4800000227921,50.51039311438576,14.481153110648556,26.939714313712088,...,...,...,72.38600763190868,2020
Entorno metropolitano de Natal,662.7380000139706,51.360904506635194,12.880494612560016,33.11432647920051,...,...,...,75.66852872206314,2020
Agreste do Rio Grande do Norte,571.9305403871991,38.808525166765044,20.204215839975724,54.416524805064384,...,...,...,48.08179671509406,2020
Oeste do Rio Grande do Norte,826.9493749403857,33.54125651530172,20.42809158117366,51.8560859703577,...,...,...,60.522846096614394,2020
Central do Rio Grande do Norte,582.0670847330698,40.632500115092704,15.537144006908468,46.71807121480054,...,...,...,60.708704401538924,2020
João Pessoa,817.511000014609,44.052792951920374,17.61258612957579,33.09631783028304,...,...,...,72.02461207249311,2020
Zona da Mata da Paraíba,510.79700001310925,36.914004221886685,20.137494222631734,50.89251799533045,...,...,...,53.863912001892075,2020
Agreste da Paraíba,616.0918883632172,36.091666183507606,17.876970311906298,64.06896850095646,...,...,...,43.77866331570837,2020
Borborema e Agreste Central da Paraíba,1249.9298251809798,43.67932056945539,20.998330834623758,48.1655706870683,...,...,...,54.545024617987075,2020
Sertão da Paraíba,823.4342865075004,36.795856957325284,10.234917205575872,54.32965338137491,...,...,...,56.56728549390679,2020
Recife,1653.4610000354887,48.98338136267167,15.768784596910288,30.502316856279457,...,...,...,77.12950305045311,2020
Entorno metropolitano de Recife,2370.2680000407204,42.425102515763726,20.243101703685603,47.88018698402417,...,...,...,78.1549532677272,2020
Sertão de Pernambuco,1626.0365900471445,37.14006101825589,14.713876097776721,53.65102946865801,...,...,...,66.8651255190173,2020
Mata de Pernambuco,1461.601637716636,37.79067494605275,17.47547334075379,53.66397817333551,...,...,...,60.98817737595455,2020
Agreste de Pernambuco,2447.199772350705,39.58845741173641,15.858880496775333,57.4138705145172,...,...,...,53.72665087194861,2020
Maceió,1025.4830000213162,43.67106907694922,19.626882461833144,40.35942257404933,...,...,...,64.16996153495369,2020
Entorno metropolitano de Maceió,245.75800000212965,37.42843981125327,27.178908290323317,48.80370099962597,...,...,...,50.10489067479481,2020
Litoral Norte e Mata de Alagoas,525.0543479665203,31.079295448969862,26.026552741175024,63.92331162207052,...,...,...,51.05473117267193,2020
Litoral Sul e Agreste de Alagoas,571.6691381751532,31.67668559374052,13.75107225014121,58.80428427241115,...,...,...,48.291350175325555,2020
Sertão de Alagoas,976.2795139010918,31.753573105435798,15.531650800313994,60.31604989433632,...,...,...,58.03190315410173,2020
Aracaju,664.9080000139418,47.52782517761117,17.915907835718016,29.019849031033527,...,...,...,74.54085548367804,2020
Entorno metropolitano de Aracaju,307.7290000072498,47.43711535079512,25.016507637689593,41.47361729807486,...,...,...,63.75139218235411,2020
Litoral Sul de Sergipe,410.7173987481596,41.803733368649866,18.76251751873554,55.97390947008424,...,...,...,62.312253466883625,2020
Litoral Norte de Sergipe,525.9979789754505,48.051231935813796,17.304639620011336,48.51852490411218,...,...,...,52.07323344486685,2020
Agreste e Sertão de Sergipe,409.3256223003589,39.19288531842464,21.810428754688935,52.05542772502425,...,...,...,56.46311878609168,2020
Salvador,2886.6980000526055,50.82590867288493,22.4181054855104,29.0100805087315,...,...,...,81.22570732446742,2020
Entorno metropolitano de Salvador,1069.3900000149004,42.14574192672323,31.480765766085934,49.40130812903329,...,...,...,71.52044329015415,2020
Litoral Sul da Bahia,2181.358172185957,45.908319648093936,14.725749546986528,50.66839985509484,...,...,...,62.29620256347236,2020
Litoral Norte e Recôncavo da Bahia,1094.2237483801766,39.88198597142126,18.349449488738763,51.80454192059081,...,...,...,55.28789844958674,2020
Centro-Norte da Bahia,2367.841538431128,39.98763144077975,20.972427186269055,49.103752813786286,...,...,...,57.167527503486056,2020
Oeste da Bahia,659.8288434464581,48.274238147127974,13.049306174087116,35.130005730757205,...,...,...,65.1119591176947,2020
Vale do Rio São Francisco,1929.7978798261383,32.149386080816235,20.927074102055244,58.13446357813138,...,...,...,48.2236543940416,2020
Centro-Sul da Bahia,2721.8928179250456,41.63273955257148,18.052498230605146,51.17240042946891,...,...,...,50.176501306364365,2020
Belo Horizonte,2520.8350000575642,55.73646751192373,15.103060894483729,15.956511128731773,...,...,...,82.06694720079255,2020
Entorno metropolitano de Belo Horizonte,2871.6870000529334,53.842170872087344,16.97324839990803,24.21404432701132,...,...,...,72.97544886407434,2020
Colar metropolitano de Belo Horizonte,546.7310154169106,54.847163224951245,16.698129771846684,15.623856975751284,...,...,...,82.57867492815491,2020
Integrada de Brasília em Minas Gerais,109.95300020196007,49.41671441934909,10.386433937344881,30.83825600387353,...,...,...,72.55427243856722,2020
Sul de Minas Gerais,2752.111332325421,57.486761073247756,11.486956319485126,24.223691089491872,...,...,...,70.35579335516633,2020
Triângulo Mineiro,2584.7995005773223,57.6502209206,10.375400432868236,16.520513113800632,...,...,...,70.09935808316338,2020
Mata de Minas Gerais,2530.8536762780113,55.35852322809614,10.50880072541777,24.374535236830056,...,...,...,67.29095381083675,2020
Norte de Minas Gerais,2747.934871525594,46.622874767554876,13.920383513302792,41.075602641955626,...,...,...,66.0347043920541,2020
Vale do Rio Doce de Minas Gerais,2231.8572437060875,51.282599784844386,12.670715735620965,28.298186290619142,...,...,...,70.67826073214475,2020
Central de Minas Gerais,2385.1863604850123,54.40997623852763,8.847229334353761,20.271864497965943,...,...,...,70.20099554405503,2020
Vitória,375.0810000069394,55.173907820404175,12.917690604526554,15.289100751694749,...,...,...,84.92013129404368,2020
Entorno metropolitano de Vitória,1631.4050000338782,54.351843957019746,15.534416086654549,27.854040742368507,...,...,...,71.1455745329932,2020
Sul do Espírito Santo,932.4595120327785,59.54345918659724,9.385204083773457,25.467836704054328,...,...,...,64.39782972827567,2020
Litoral Norte do Espírito Santo,690.7498909137402,54.78180044353227,14.874872145429716,29.843498882349202,...,...,...,64.86348085840689,2020
Noroeste do Espírito Santo,430.5625970969876,54.60309110677965,6.904529074179815,25.242931606050888,...,...,...,78.07142324918601,2020
Rio de Janeiro,6747.815000115187,48.871251717814744,15.746438584026965,19.553820459867914,...,...,...,79.74389640254712,2020
Arco metropolitano de Duque de Caxias no Rio de Janeiro,1284.9274875604885,45.3041972834111,23.851117780305046,30.400818067142502,...,...,...,66.80135011376032,2020
Arco metropolitano de Nova Iguaçu no Rio de Janeiro,2760.8104644592077,41.60304486877856,25.23361862618743,38.63115592713767,...,...,...,71.78852516886339,2020
Arco metropolitano de Niterói/São Gonçalo no Rio de Janeiro,1911.5190480953859,46.708740342595945,17.389708227438426,20.95515020533072,...,...,...,79.09939298326287,2020
Lagos do Rio de Janeiro,979.9391807236526,44.771779557864704,18.265203703697924,29.34384555472939,...,...,...,69.44407684074567,2020
Serrana do Rio de Janeiro,959.4358414742607,51.92552570280355,10.79537188401547,24.264878208638052,...,...,...,74.78656237688051,2020
Norte Rio de Janeiro,1337.088508871521,48.318128884383704,13.377950842778953,29.55537698546485,...,...,...,71.42495666590969,2020
Vale do Rio Paraíba e Costa Verde do Rio de Janeiro,1384.1124690369613,46.06917813377719,16.357970928377775,29.812404199020985,...,...,...,66.6669164004357,2020
São Paulo,12324.177000244457,55.01763235721866,15.809797854222518,20.76382392210673,...,...,...,83.76427287110776,2020
Entorno metropolitano Oriental de São Paulo,5869.020365772912,52.77536132621451,16.561223489447485,25.283723952202937,...,...,...,81.00401390561326,2020
Entorno metropolitano Ocidental de São Paulo,3699.5896343877457,55.91252062209304,15.588143867942916,23.103245376780198,...,...,...,85.85040429402653,2020
Campinas,2773.8921301128257,58.595419712100615,14.593297923247592,14.792594328942792,...,...,...,84.74164705063117,2020
Baixada Santista,2643.483034450131,54.802549124435366,17.549875643537945,18.709431380722446,...,...,...,71.11129597640127,2020
Noroeste de São Paulo,4530.503359044383,58.37506125376002,10.621988251173493,17.81306520144202,...,...,...,76.81773729735465,2020
Central de São Paulo,3320.5832626398624,58.31022531357365,8.22722507961257,14.088884758220246,...,...,...,79.88781927662852,2020
Sudoeste de São Paulo,3494.8803701708566,54.08704863780087,11.82892473133027,19.131329948112363,...,...,...,81.03466207143416,2020
Sudeste de São Paulo,4033.776947304373,54.66224804134516,12.362887968408023,24.53919533679158,...,...,...,80.81704055783266,2020
Vale do Rio Paraíba e Litoral Norte de São Paulo,3592.957896707576,56.26877500489092,12.387360500804025,17.088326604713153,...,...,...,80.33137883968313,2020
Curitiba,1948.6260000348766,57.05732941202931,12.780409667020296,12.690106595390446,...,...,...,82.53791152399168,2020
Entorno metropolitano de Curitiba,1689.9270000271301,57.857052698698986,11.841451463340736,20.51463031341435,...,...,...,73.70216144919436,2020
Litoral e Entorno metropolitano de Curitiba,442.38679580055043,59.07257391235614,8.479469998964856,21.03112820360859,...,...,...,75.82411819640659,2020
